x_m,y_m,full_sequence_ik,first_failed_frame,evaluated_frames,max_evaluated_position_error_m,max_evaluated_orientation_error_rad,max_reference_path_speed_rad_s,min_joint_margin_rad,reference_speed_screen_pass
0.9400000000000001,-0.58,False,0,1,0.28446576417666763,0.8907294135683679,,,False
0.96,-0.58,False,0,1,0.300023278885306,0.8900753097624954,,,False
0.98,-0.58,False,0,1,0.31575719495497107,0.8889391246003782,,,False
1.0,-0.58,False,0,1,0.33165547017788327,0.8873964350244804,,,False
0.3,-0.56,False,0,1,0.017406116797193727,0.2455123184577851,,,False
0.32,-0.56,False,0,1,0.018102871925333584,0.255746349030429,,,False
0.34,-0.56,False,0,1,0.019019066425783493,0.2686902450564783,,,False
0.36,-0.56,False,0,1,0.02016192370340886,0.2842891573153639,,,False
0.38,-0.56,False,0,1,0.021542358533188706,0.30248035927227135,,,False
0.4,-0.56,False,0,1,0.023175790728253896,0.32319054629976385,,,False
0.42,-0.56,False,0,1,0.0250830333356854,0.3463317646792711,,,False
0.44,-0.56,False,0,1,0.027291256279907746,0.3717954496833465,,,False
0.46,-0.56,False,0,1,0.029834954471807125,0.39944431986643497,,,False
0.48,-0.56,False,0,1,0.032756846543945374,0.42910158135740484,,,False
0.5,-0.56,False,0,1,0.036108482406939924,0.4605376442373711,,,False
0.52,-0.56,False,0,1,0.03995022977848737,0.49345518851048775,,,False
0.54,-0.56,False,0,1,0.044350172347468894,0.5274747555783181,,,False
0.56,-0.56,False,0,1,0.04938132945820782,0.5621253113262156,,,False
0.58,-0.56,False,0,1,0.05511676540595646,0.5968458424661183,,,False
0.6,-0.56,False,0,1,0.06162255585205791,0.6310052443584416,,,False
0.62,-0.56,False,0,1,0.06894953613616148,0.663944270583823,,,False
0.64,-0.56,False,0,1,0.0771257256935913,0.6950361569232407,,,False
0.66,-0.56,False,0,1,0.0861518206916428,0.7237524326994659,,,False
0.68,-0.56,False,0,1,0.09600138862046564,0.7497151408445618,,,False
0.7000000000000001,-0.56,False,0,1,0.10662562492478007,0.7727210988982439,,,False
0.72,-0.56,False,0,1,0.11796099428354662,0.7927336086958537,,,False
0.74,-0.56,False,0,1,0.12993726323993102,0.8098510093050997,,,False
0.76,-0.56,False,0,1,0.14248411390196425,0.8242652747390047,,,False
0.78,-0.56,False,0,1,0.15553562091013023,0.8362212384025419,,,False
0.8,-0.56,False,0,1,0.16903255583650006,0.8459851728717674,,,False
0.8200000000000001,-0.56,False,0,1,0.18292318943980904,0.8538222095854447,,,False
0.84,-0.56,False,0,1,0.19716313095059196,0.8599820899767409,,,False
0.86,-0.56,False,0,1,0.2117146125072115,0.8646925011532185,,,False
0.88,-0.56,False,0,1,0.22654550733473142,0.8681590207671973,,,False
0.9,-0.56,False,0,1,0.24162875178237908,0.8705572409122703,,,False
0.92,-0.56,False,0,1,0.25694116184227905,0.872043340856326,,,False
0.9400000000000001,-0.56,False,0,1,0.2724629316075757,0.8727512578404414,,,False
