acceleration_limit_ok,coarse_collision_edges,coarse_collision_frames,constraint_failure_frames,constraints_met,evaluated_poses,first_constraint_failure_frame,first_unaccepted_frame,full_path_evaluated,index,initial_q,joint_limit_ok,max_evaluated_acceleration_rad_s2,max_evaluated_orientation_error_deg,max_evaluated_position_error_mm,max_evaluated_speed_rad_s,max_evaluated_step_rad,min_evaluated_axis_separation_deg,mode,optimizer_all_accepted,reset_branch,reset_geometric_count,solver_s,solver_status_counts,status,unaccepted_frames,velocity_limit_ok,x_m,y_m
True,[],[],[],True,149,-1,92,True,57,"[-0.5654137443579836, -0.24449089901423116, 2.469516437304014, 1.645053594848503, 0.8668336735391626, -2.4322230826815723]",True,112.94583445707396,0.057238571531419306,0.09990016601704053,2.9988882546862072,0.024990735455718394,23.710601948788007,strict,False,"[0, 0, 0]",8,1.0578041859880614,"{'0': 141, '8': 7}",optimizer_failure,"[92, 101, 106, 113, 117, 120, 133]",True,0.4,0.0
True,[],[],[],True,149,-1,-1,True,57,"[-0.5654137443579836, -0.24449089901423116, 2.469516437304014, 1.645053594848503, 0.8668336735391626, -2.4322230826815723]",True,79.91747431370868,2.8619241875770443,4.995000002100303,2.754473527012138,0.022953946058434482,23.9287277854088,relaxed,True,"[0, 0, 0]",8,0.3083018550205452,{'0': 148},pass,[],True,0.4,0.0
True,[],[],[],True,149,-1,45,True,58,"[-0.3812247364682945, 0.0869016792472832, 2.1656224612411337, 1.8077279376869992, 0.728229789737783, -2.501304785847334]",True,106.82850693172021,0.05723848918046435,0.09990008209746196,3.478310541054528,0.0289859211754544,16.873118444768625,strict,False,"[0, 0, 0]",8,1.2486316169888596,"{'0': 136, '8': 12}",optimizer_failure,"[45, 49, 55, 113, 126, 129, 131, 133, 135, 136, 137, 145]",True,0.5,0.0
True,[],[],[],True,149,-1,-1,True,58,"[-0.3812247364682945, 0.0869016792472832, 2.1656224612411337, 1.8077279376869992, 0.728229789737783, -2.501304785847334]",True,124.60807977676218,2.8619241879255983,4.995000003356712,3.572406311557046,0.029770052596308716,16.265696291350825,relaxed,True,"[0, 0, 0]",8,0.3146802689952892,{'0': 148},pass,[],True,0.5,0.0
True,[],[],[],True,149,-1,13,True,59,"[-0.2847468702149758, 0.3745569552632044, 1.80961634426563, 1.806446953528913, 0.6373727417302085, -2.424649689509412]",True,129.658082698662,0.057238486070341044,0.09990001208935356,3.6776868674847574,0.030647390562372978,14.298964183154476,strict,False,"[0, 0, 0]",8,1.3097301040015736,"{'0': 133, '8': 15}",optimizer_failure,"[13, 32, 36, 42, 45, 49, 66, 101, 107, 114, 118, 119, 123, 125, 131]",True,0.6000000000000001,0.0
True,[],[],[],True,149,-1,-1,True,59,"[-0.2847468702149758, 0.3745569552632044, 1.80961634426563, 1.806446953528913, 0.6373727417302085, -2.424649689509412]",True,146.12978811579111,2.8619241884235276,4.995000006957449,3.5547118500371777,0.029622598750309814,13.554890621849752,relaxed,True,"[0, 0, 0]",8,0.33084528599829355,{'0': 148},pass,[],True,0.6000000000000001,0.0
True,[],[],[],True,149,-1,2,True,60,"[-0.22649712302237943, 0.6641517225227473, 1.3807598611231626, 1.647028654270076, 0.5660493289089841, -2.1950837695348033]",True,162.86415799881306,0.057238485496586874,0.09990000819637698,3.7302178890668714,0.03108514907555726,13.5880468963345,strict,False,"[0, 0, 0]",8,1.1873627439999836,"{'0': 141, '8': 7}",optimizer_failure,"[2, 27, 56, 115, 126, 130, 141]",True,0.7000000000000001,0.0
True,[],[],[],True,149,-1,-1,True,60,"[-0.22649712302237943, 0.6641517225227473, 1.3807598611231626, 1.647028654270076, 0.5660493289089841, -2.1950837695348033]",True,182.1799520054949,2.861924187553849,4.995000007734814,3.8591131751899077,0.0321592764599159,12.852867321593793,relaxed,True,"[0, 0, 0]",8,0.35923934299535176,{'0': 148},pass,[],True,0.7000000000000001,0.0
True,[],[],[36],False,37,36,6,False,61,"[-0.1877759020882393, 1.030005227568805, 0.7727576407164722, 1.267122107609636, 0.5571213723383641, -1.7326421798147513]",True,248.22393196525454,0.09598697725248273,0.5403005472023616,9.999999999997582,0.08333333333331319,31.885867905361213,strict,False,"[0, 0, 0]",8,0.3693264200028352,"{'0': 30, '8': 6}",constraint_failure,"[6, 9, 21, 24, 33, 36]",True,0.8,0.0
True,[],[],[61],False,62,61,60,False,61,"[-0.1877759020882393, 1.030005227568805, 0.7727576407164722, 1.267122107609636, 0.5571213723383641, -1.7326421798147513]",True,249.99999999841722,2.9286755791801364,5.254675472629075,5.085974689113799,0.04238312240928166,30.023650270334493,relaxed,False,"[0, 0, 0]",8,0.30258833598963975,"{'0': 59, '9': 1, '8': 1}",constraint_failure,"[60, 61]",True,0.8,0.0
,,,,False,0,,,False,62,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,0.0
,,,,False,0,,,False,62,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,0.0
,,,,False,0,,,False,63,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,0.0
,,,,False,0,,,False,63,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,0.0
,,,,False,0,,,False,64,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.30000000000000004,0.1
,,,,False,0,,,False,64,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.30000000000000004,0.1
True,[],[],[105],False,106,105,41,False,65,"[-0.048281920430561655, -0.41486266057348886, 2.5833642410432387, 2.0264964729605377, 0.44909853685446205, -2.5235097882386244]",True,249.99999999968097,0.08348111427966728,0.10885793893543522,8.959362624553098,0.07466135520460915,9.42276117533616,strict,False,"[0, 0, 0]",8,0.9060645750014373,"{'0': 99, '8': 5, '9': 1}",constraint_failure,"[41, 51, 94, 97, 99, 105]",True,0.4,0.1
True,[],[],[114],False,115,114,113,False,65,"[-0.048281920430561655, -0.41486266057348886, 2.5833642410432387, 2.0264964729605377, 0.44909853685446205, -2.5235097882386244]",True,249.99999999957225,2.884355092684342,5.062725477972031,4.761059307883606,0.039675494232363384,1.5164878425565578,relaxed,False,"[0, 0, 0]",8,0.32341648599867767,"{'0': 112, '8': 2}",constraint_failure,"[113, 114]",True,0.4,0.1
True,[],[],[137],False,138,137,49,False,66,"[-0.030336121899321892, 0.009278374954289736, 2.2472466122728156, 2.20221327029639, 0.48244599597219673, -2.7080110541962723]",True,187.73172748256783,0.06907839325353964,0.46820054406187434,9.999999999999858,0.08333333333333215,4.4585693258063746,strict,False,"[0, 0, 0]",8,1.1849998729958315,"{'0': 117, '8': 20}",constraint_failure,"[49, 50, 55, 80, 85, 89, 99, 105, 106, 107, 109, 110, 113, 115, 117, 118, 121, 126, 130, 137]",True,0.5,0.1
True,[],[],[],True,149,-1,-1,True,66,"[-0.030336121899321892, 0.009278374954289736, 2.2472466122728156, 2.20221327029639, 0.48244599597219673, -2.7080110541962723]",True,66.90962386731489,2.861924187371492,4.995000002237371,2.022712940261311,0.016855941168844257,0.13546551676501584,relaxed,True,"[0, 0, 0]",8,0.28861380801208725,{'0': 148},pass,[],True,0.5,0.1
True,[],[],[140],False,141,140,17,False,67,"[-0.022112441946831724, 0.32404241158223, 1.8778174963412728, 2.12392887359394, 0.4464955802063151, -2.6148489277312925]",True,249.9999999133628,0.057408338749467214,0.10055379560016786,8.864742472172793,0.07387285393477327,1.6263954798010434,strict,False,"[0, 0, 0]",8,1.4260094279889017,"{'0': 125, '8': 15}",constraint_failure,"[17, 22, 33, 45, 51, 81, 107, 111, 117, 121, 122, 126, 133, 137, 140]",True,0.6000000000000001,0.1
True,[],[],[],True,149,-1,-1,True,67,"[-0.022112441946831724, 0.32404241158223, 1.8778174963412728, 2.12392887359394, 0.4464955802063151, -2.6148489277312925]",True,71.5762354807346,2.8619241874358186,4.9950000022566465,1.87847738146651,0.015653978178887584,2.5229603658888102,relaxed,True,"[0, 0, 0]",8,0.3031218409741996,{'0': 148},pass,[],True,0.6000000000000001,0.1
True,[],[],[125],False,126,125,2,False,68,"[-0.017395729905416994, 0.6216296980545597, 1.4472517274450614, 1.8548634737429914, 0.38819337088818945, -2.3182353181622184]",True,249.99999999994316,0.05817857886390837,0.1101851464713926,4.910725059119736,0.0409227088259978,3.795692807430052,strict,False,"[0, 0, 0]",8,1.0446021010047843,"{'0': 108, '8': 17}",constraint_failure,"[2, 5, 9, 13, 45, 49, 51, 53, 62, 65, 67, 86, 87, 97, 101, 105, 125]",True,0.7000000000000001,0.1
True,[],[],[148],False,149,148,148,True,68,"[-0.017395729905416994, 0.6216296980545597, 1.4472517274450614, 1.8548634737429914, 0.38819337088818945, -2.3182353181622184]",True,249.9484821303568,2.914471990234065,4.995079797655417,3.9303847782837753,0.03275320648569813,0.05335279159011066,relaxed,False,"[0, 0, 0]",8,0.4594710339933954,"{'0': 147, '9': 1}",constraint_failure,[148],True,0.7000000000000001,0.1
True,[],[],[49],False,50,49,4,False,69,"[-0.01433721693805944, 0.9777838917534469, 0.8627853228309816, 1.2853115436263411, 0.38538803695866813, -1.7047150632164068]",True,249.99999999997274,0.12133353425704155,0.4305223247842846,3.9231136862315363,0.03269261405192947,22.077204180379375,strict,False,"[0, 0, 0]",8,0.4146152940029424,"{'0': 44, '8': 5}",constraint_failure,"[4, 5, 13, 25, 49]",True,0.8,0.1
True,[],[],[118],False,119,118,118,False,69,"[-0.01433721693805944, 0.9777838917534469, 0.8627853228309816, 1.2853115436263411, 0.38538803695866813, -1.7047150632164068]",True,249.99999999648674,2.889931519087217,5.367676356801612,4.862300014540528,0.040519166787837735,4.841677129444715,relaxed,False,"[0, 0, 0]",8,0.3034520360215538,"{'0': 117, '8': 1}",constraint_failure,[118],True,0.8,0.1
,,,,False,0,,,False,70,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,0.1
,,,,False,0,,,False,70,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,0.1
,,,,False,0,,,False,71,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,0.1
,,,,False,0,,,False,71,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,0.1
,,,,False,0,,,False,72,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.30000000000000004,0.2
,,,,False,0,,,False,72,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.30000000000000004,0.2
True,[],[],[],True,149,-1,29,True,73,"[0.503035937510943, -0.31345830264711916, 2.518737895752151, 3.5416825711992175, 0.29782061894169287, -3.779050163215953]",True,203.70186842053144,0.05723848764756851,0.09990000995168453,4.770317783443581,0.03975264819536317,15.387127558884716,strict,False,"[0, 0, 0]",8,1.326440091992481,"{'0': 129, '8': 19}",optimizer_failure,"[29, 39, 40, 41, 43, 45, 51, 54, 73, 81, 85, 89, 97, 102, 109, 113, 120, 130, 137]",True,0.4,0.2
True,[],[],[39],False,40,39,39,False,73,"[0.503035937510943, -0.31345830264711916, 2.518737895752151, 3.5416825711992175, 0.29782061894169287, -3.779050163215953]",True,249.9999999995211,2.893049155676135,5.202934119254422,4.257247475597925,0.035477062296649375,15.448790759719605,relaxed,False,"[0, 0, 0]",8,0.09917541599861579,"{'0': 38, '8': 1}",constraint_failure,[39],True,0.4,0.2
True,[],[],[],True,149,-1,42,True,74,"[0.3307420505694247, 0.05313812949369234, 2.201917729033968, 2.996709317608103, 0.3305633076790331, -3.318048933283413]",True,144.01386764141932,0.05723848696477513,0.09990001093377551,4.728369756310062,0.03940308130258385,13.90139591425464,strict,False,"[0, 0, 0]",8,1.2105515519924666,"{'0': 134, '8': 14}",optimizer_failure,"[42, 52, 65, 81, 89, 93, 95, 97, 106, 107, 109, 114, 129, 137]",True,0.5,0.2
True,[],[],[],True,149,-1,108,True,74,"[0.3307420505694247, 0.05313812949369234, 2.201917729033968, 2.996709317608103, 0.3305633076790331, -3.318048933283413]",True,134.4598909036776,2.86192419331505,4.995000066680963,4.474062098842282,0.03728385082368568,15.74395453447327,relaxed,False,"[0, 0, 0]",8,0.3725858820071153,"{'0': 147, '8': 1}",optimizer_failure,[108],True,0.5,0.2
True,[],[],[],True,149,-1,29,True,75,"[0.2447262151349116, 0.35204266674092644, 1.8402885802772808, 2.682164595702213, 0.29069169435454817, -3.0428386252489066]",True,247.36205866965335,0.05723849091018306,0.09990004259926212,4.719543003637288,0.03932952503031073,9.981861453587193,strict,False,"[0, 0, 0]",8,1.3149480790034431,"{'0': 127, '8': 21}",optimizer_failure,"[29, 33, 48, 49, 52, 53, 65, 69, 73, 81, 94, 97, 101, 103, 105, 109, 112, 125, 126, 139, 147]",True,0.6000000000000001,0.2
True,[],[],[],True,149,-1,101,True,75,"[0.2447262151349116, 0.35204266674092644, 1.8402885802772808, 2.682164595702213, 0.29069169435454817, -3.0428386252489066]",True,148.33589143473418,2.861924210233517,4.995000154802648,4.2611426084176784,0.03550952173681399,11.017257575460176,relaxed,False,"[0, 0, 0]",8,0.35182099998928607,"{'0': 146, '8': 2}",optimizer_failure,"[101, 109]",True,0.6000000000000001,0.2
True,[],[],[41],False,42,41,2,False,76,"[0.1938120020245567, 0.6449560394015695, 1.4109069932923533, 2.176358383543493, 0.21347102579801663, -2.549194345134519]",True,249.9999999997929,0.08269051291735979,0.3295770264125861,6.592944035889587,0.054941200299079895,8.066428018669455,strict,False,"[0, 0, 0]",8,0.4167872800026089,"{'0': 32, '8': 9}",constraint_failure,"[2, 5, 18, 20, 22, 25, 27, 39, 41]",True,0.7000000000000001,0.2
True,[],[],[23],False,24,23,23,False,76,"[0.1938120020245567, 0.6449560394015695, 1.4109069932923533, 2.176358383543493, 0.21347102579801663, -2.549194345134519]",True,249.9999999206274,2.8801048276485917,5.203786674492987,3.6379332926944663,0.030316110772453886,7.199315330835328,relaxed,False,"[0, 0, 0]",8,0.11848578900026041,"{'0': 22, '8': 1}",constraint_failure,[23],True,0.7000000000000001,0.2
True,[],[],[36],False,37,36,5,False,77,"[0.16029877358212877, 1.0059124167881706, 0.8144033073877889, 1.0691933326542333, 0.23591190596173442, -1.4314433504880084]",True,249.999999975513,0.11582169862771569,0.4663984943709859,9.768081449288093,0.08140067874406745,13.516756548494547,strict,False,"[0, 0, 0]",8,0.3128590479991544,"{'0': 33, '8': 3}",constraint_failure,"[5, 9, 36]",True,0.8,0.2
True,[],[],[14],False,15,14,14,False,77,"[0.16029877358212877, 1.0059124167881706, 0.8144033073877889, 1.0691933326542333, 0.23591190596173442, -1.4314433504880084]",True,249.99999999411423,2.932648344546207,5.493897444218203,3.307301725294751,0.027560847710789593,12.647309677407655,relaxed,False,"[0, 0, 0]",8,0.04170764400259941,"{'0': 13, '8': 1}",constraint_failure,[14],True,0.8,0.2
,,,,False,0,,,False,78,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,0.2
,,,,False,0,,,False,78,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,0.2
,,,,False,0,,,False,79,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,0.2
,,,,False,0,,,False,79,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,0.2
True,[],[],[],True,149,-1,37,True,80,"[1.2491522597386275, -0.27243655499418074, 2.489999875584579, 1.4506910806071573, -0.80449710982587, -1.3035266263994265]",True,151.23383777367678,0.05723849738524583,0.09990003072151789,3.841701792702721,0.03201418160585601,34.573069174455924,strict,False,"[0, 0, 1]",8,1.125433458993939,"{'0': 140, '8': 8}",optimizer_failure,"[37, 45, 47, 57, 79, 85, 90, 96]",True,0.30000000000000004,0.30000000000000004
True,[],[],[],True,149,-1,-1,True,80,"[1.2491522597386275, -0.27243655499418074, 2.489999875584579, 1.4506910806071573, -0.80449710982587, -1.3035266263994265]",True,151.5643870047196,2.861924187785309,4.995000002022396,3.8515323446767358,0.03209610287230613,33.84992285261834,relaxed,True,"[0, 0, 1]",8,0.31097248799960653,{'0': 148},pass,[],True,0.30000000000000004,0.30000000000000004
True,[],[],[],True,149,-1,31,True,81,"[0.8586270480012735, -0.056345315093167425, 2.3112129122848963, 1.0358174971613616, -0.5247032454065197, -1.0876937874409116]",True,185.56029434665805,0.05723850228512417,0.09990006601366878,4.35666445523045,0.03630553712692042,23.38519730229447,strict,False,"[0, 0, 1]",8,1.2096852280083112,"{'0': 134, '8': 14}",optimizer_failure,"[31, 37, 49, 73, 86, 89, 93, 95, 97, 113, 118, 129, 137, 145]",True,0.4,0.30000000000000004
True,[],[],[41],False,42,41,41,False,81,"[0.8586270480012735, -0.056345315093167425, 2.3112129122848963, 1.0358174971613616, -0.5247032454065197, -1.0876937874409116]",True,250.0000000000007,2.8797351014319097,5.018904890485831,4.080519231256181,0.03400432692713484,22.77555997773852,relaxed,False,"[0, 0, 1]",8,0.09238150700366532,"{'0': 40, '8': 1}",constraint_failure,[41],True,0.4,0.30000000000000004
True,[],[],[],True,149,-1,12,True,82,"[0.6239493767012191, 0.19590681382161138, 2.0402841346707232, 0.6663331523866436, -0.3737046129893134, -0.8416582033282565]",True,227.08298754120727,0.05723849200969299,0.09990013233901324,4.897361084116607,0.04081134236763839,14.970217331990108,strict,False,"[0, 0, 1]",8,1.315590752998105,"{'0': 132, '8': 16}",optimizer_failure,"[12, 29, 33, 37, 45, 81, 82, 87, 90, 91, 97, 100, 107, 113, 115, 121]",True,0.5,0.30000000000000004
True,[],[],[45],False,46,45,45,False,82,"[0.6239493767012191, 0.19590681382161138, 2.0402841346707232, 0.6663331523866436, -0.3737046129893134, -0.8416582033282565]",True,250.0000000000007,2.867519126115413,5.074985339962887,3.3858293029832254,0.028215244191526878,15.633307524653542,relaxed,False,"[0, 0, 1]",8,0.10746033100076602,"{'0': 44, '8': 1}",constraint_failure,[45],True,0.5,0.30000000000000004
True,[],[],[33],False,34,33,6,False,83,"[0.4816861578886335, 0.45278245649926163, 1.6997747429888013, 3.5457622331438583, 0.24244554020578382, -3.795938259115141]",True,249.99999999995595,0.07536767446265612,0.3635626549068554,3.5403188086127457,0.029502656738439548,6.459418418084312,strict,False,"[0, 0, 0]",8,0.40677682599744003,"{'0': 23, '8': 10}",constraint_failure,"[6, 7, 10, 13, 15, 17, 20, 23, 31, 33]",True,0.6000000000000001,0.30000000000000004
True,[],[],[],True,149,-1,109,True,83,"[0.4816861578886335, 0.45278245649926163, 1.6997747429888013, 3.5457622331438583, 0.24244554020578382, -3.795938259115141]",True,210.93204614957912,2.8619241891116296,4.99500006749856,4.062648500655435,0.03385540417212862,8.286325660677432,relaxed,False,"[0, 0, 0]",8,0.3730210000048828,"{'0': 147, '8': 1}",optimizer_failure,[109],True,0.6000000000000001,0.30000000000000004
True,[],[],[5],False,6,5,5,False,84,"[0.38955999697585514, 0.7339526066336937, 1.2694251202404199, 3.249593494457187, 0.07650609945500718, -3.542335829272935]",True,250.0000000000007,0.0609324863999408,0.22018929501345091,2.3561670407423385,0.019634725339519488,3.3674037293384007,strict,False,"[0, 0, 0]",8,0.07013241499771539,"{'0': 4, '8': 1}",constraint_failure,[5],True,0.7000000000000001,0.30000000000000004
True,[],[],[],True,149,-1,97,True,84,"[0.38955999697585514, 0.7339526066336937, 1.2694251202404199, 3.249593494457187, 0.07650609945500718, -3.542335829272935]",True,194.9985889960992,2.8619241880469146,4.995000036852934,5.708518813929082,0.047570990116075684,0.1225693674084224,relaxed,False,"[0, 0, 0]",8,0.44409371899746475,"{'0': 145, '8': 3}",optimizer_failure,"[97, 113, 115]",True,0.7000000000000001,0.30000000000000004
True,[],[],[21],False,22,21,6,False,85,"[0.3259872227384865, 1.127471667675303, 0.6024964562896135, 3.397288630100264, -0.20429355626780707, -3.707453103980981]",True,249.99999999998334,0.1405487248215726,0.5533641657895281,8.055365900684595,0.06712804917237163,11.70515855586375,strict,False,"[0, 0, 1]",8,0.2529532199987443,"{'0': 17, '8': 4}",constraint_failure,"[6, 7, 19, 21]",True,0.8,0.30000000000000004
True,[],[],[25],False,26,25,25,False,85,"[0.3259872227384865, 1.127471667675303, 0.6024964562896135, 3.397288630100264, -0.20429355626780707, -3.707453103980981]",True,249.99999999991118,2.882783842958361,5.067941800222445,7.063382338580078,0.05886151948816731,10.844299176698383,relaxed,False,"[0, 0, 1]",8,0.10811968000780325,"{'0': 24, '8': 1}",constraint_failure,[25],True,0.8,0.30000000000000004
,,,,False,0,,,False,86,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,0.30000000000000004
,,,,False,0,,,False,86,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,0.30000000000000004
,,,,False,0,,,False,87,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,0.30000000000000004
,,,,False,0,,,False,87,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,0.30000000000000004
True,[],[],[],True,149,-1,33,True,88,"[1.3569612754014895, 0.09186219852713773, 2.160187930342241, 1.4942970173237242, -0.8923698096164939, -1.2689493930161728]",True,123.84212024214101,0.057238485204111275,0.0999000047517407,3.1128667295571555,0.025940556079642962,40.65271645327509,strict,False,"[0, 0, 1]",8,1.058655712990003,"{'0': 142, '8': 6}",optimizer_failure,"[33, 37, 46, 85, 113, 137]",True,0.30000000000000004,0.4
True,[],[],[],True,149,-1,-1,True,88,"[1.3569612754014895, 0.09186219852713773, 2.160187930342241, 1.4942970173237242, -0.8923698096164939, -1.2689493930161728]",True,115.4087735361582,2.8619241873338868,4.995000008706729,3.1351073423687748,0.02612589451973979,40.282923046806935,relaxed,True,"[0, 0, 1]",8,0.3049166129931109,{'0': 148},pass,[],True,0.30000000000000004,0.4
True,[],[],[],True,149,-1,35,True,89,"[1.0567249254493858, 0.21162951032343427, 2.021203355024095, 1.2821048800678108, -0.658099845904107, -1.2348974131800186]",True,153.05321948812357,0.05723850067614066,0.09990002539058544,3.643137087202515,0.030359475726687624,29.381142648660777,strict,False,"[0, 0, 1]",8,1.1379648959955375,"{'0': 139, '8': 9}",optimizer_failure,"[35, 45, 46, 50, 73, 77, 85, 97, 103]",True,0.4,0.4
True,[],[],[],True,149,-1,6,True,89,"[1.0567249254493858, 0.21162951032343427, 2.021203355024095, 1.2821048800678108, -0.658099845904107, -1.2348974131800186]",True,190.0787244474003,2.8619241878501707,4.995000077212007,3.592585075773167,0.02993820896477639,29.12047031346672,relaxed,False,"[0, 0, 1]",8,0.313251527995817,"{'0': 147, '8': 1}",optimizer_failure,[6],True,0.4,0.4
True,[],[],[],True,149,-1,13,True,90,"[0.8322127256513573, 0.39196090677271944, 1.7856107175763412, 1.12747945711856, -0.46966030387147206, -1.2099930090859712]",True,217.56550007939595,0.05723851000589125,0.09990003455594229,4.721795710376875,0.03934829758647396,19.582540484294764,strict,False,"[0, 0, 1]",8,1.3739203449895285,"{'0': 130, '8': 18}",optimizer_failure,"[13, 15, 17, 41, 45, 49, 53, 73, 81, 86, 89, 91, 101, 103, 105, 107, 141, 148]",True,0.5,0.4
True,[],[],[49],False,50,49,49,False,90,"[0.8322127256513573, 0.39196090677271944, 1.7856107175763412, 1.12747945711856, -0.46966030387147206, -1.2099930090859712]",True,249.9999999999048,2.867522498355164,5.226562912701901,3.4435123170003035,0.02869593597500253,20.321236707751282,relaxed,False,"[0, 0, 1]",8,0.12663596800121013,"{'0': 48, '8': 1}",constraint_failure,[49],True,0.5,0.4
True,[],[],[41],False,42,41,8,False,91,"[0.6727246042815881, 0.6134450144432216, 1.4599269603128864, 1.1324198781709987, -0.30248848102877307, -1.3059133280558497]",True,249.99999995679687,0.0861107261455903,0.5360502455339087,4.276983046590432,0.0356415253882536,11.430643457210286,strict,False,"[0, 0, 1]",8,0.46680732300228556,"{'0': 30, '8': 11}",constraint_failure,"[8, 9, 10, 16, 17, 18, 23, 24, 38, 40, 41]",True,0.6000000000000001,0.4
True,[],[],[54],False,55,54,54,False,91,"[0.6727246042815881, 0.6134450144432216, 1.4599269603128864, 1.1324198781709987, -0.30248848102877307, -1.3059133280558497]",True,249.99999999997513,2.9110146571447415,5.525682691275568,3.282219040442609,0.02735182533702174,11.925384695394083,relaxed,False,"[0, 0, 1]",8,0.1421673579952767,"{'0': 53, '8': 1}",constraint_failure,[54],True,0.6000000000000001,0.4
True,[],[],[49],False,50,49,1,False,92,"[0.5588208326636497, 0.8941517998426203, 1.0049938870456792, 1.7666620396958814, -0.17002999045203, -2.002854188534293]",True,250.0000000000007,0.10565346214814528,0.4626797182552545,4.71735123578453,0.03931126029820442,9.742000843551002,strict,False,"[0, 0, 1]",8,0.5736750259984547,"{'8': 9, '0': 40}",constraint_failure,"[1, 2, 5, 13, 17, 25, 41, 46, 49]",True,0.7000000000000001,0.4
True,[],[],[17],False,18,17,17,False,92,"[0.5588208326636497, 0.8941517998426203, 1.0049938870456792, 1.7666620396958814, -0.17002999045203, -2.002854188534293]",True,249.99999999999753,2.899600408204178,5.305471768529341,4.645170074156679,0.03870975061797233,9.40507691136613,relaxed,False,"[0, 0, 1]",8,0.05792773900429893,"{'0': 16, '8': 1}",constraint_failure,[17],True,0.7000000000000001,0.4
,,,,False,0,,,False,93,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.8,0.4
,,,,False,0,,,False,93,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.8,0.4
,,,,False,0,,,False,94,,,,,,,,,strict,False,,0,,,reset_unsolved,,,0.9,0.4
,,,,False,0,,,False,94,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,0.9,0.4
,,,,False,0,,,False,95,,,,,,,,,strict,False,,0,,,reset_unsolved,,,1.0,0.4
,,,,False,0,,,False,95,,,,,,,,,relaxed,False,,0,,,reset_unsolved,,,1.0,0.4
True,[],[],[],True,149,-1,32,True,96,"[1.4111819675368027, 0.3906438064892448, 1.7874362962978687, 1.5850903829240326, -0.9334455105172675, -1.3640688178912168]",True,116.66626549617796,0.057238487040403914,0.09990002730619732,2.8340157475244254,0.02361679789603688,43.96828981029285,strict,False,"[0, 0, 1]",8,1.0285753239913902,"{'0': 140, '8': 8}",optimizer_failure,"[32, 33, 41, 45, 81, 93, 105, 131]",True,0.30000000000000004,0.5
True,[],[],[],True,149,-1,46,True,96,"[1.4111819675368027, 0.3906438064892448, 1.7874362962978687, 1.5850903829240326, -0.9334455105172675, -1.3640688178912168]",True,95.69200036892589,2.8619241918191647,4.995000019460698,2.6995878427268583,0.022496565356057152,44.095673339687,relaxed,False,"[0, 0, 1]",8,0.36212040100144804,"{'0': 147, '8': 1}",optimizer_failure,[46],True,0.30000000000000004,0.5
True,[],[],[],True,149,-1,33,True,97,"[1.1737970458531268, 0.4766065614508502, 1.6653631930182633, 1.478365904407184, -0.7349423050834899, -1.4020549592771678]",True,144.887352787703,0.057238501727336605,0.09990005207217123,3.33308405472458,0.027775700456038166,33.81634541197506,strict,False,"[0, 0, 1]",8,1.1817442330011545,"{'0': 140, '8': 8}",optimizer_failure,"[33, 37, 40, 50, 80, 93, 101, 130]",True,0.4,0.5
True,[],[],[],True,149,-1,-1,True,97,"[1.1737970458531268, 0.4766065614508502, 1.6653631930182633, 1.478365904407184, -0.7349423050834899, -1.4020549592771678]",True,113.00010001202594,2.861924186971524,4.995000002144368,3.200110565942822,0.026667588049523516,34.08942561669683,relaxed,True,"[0, 0, 1]",8,0.305087871998694,{'0': 148},pass,[],True,0.4,0.5
True,[],[],[],True,149,-1,37,True,98,"[0.9758981109885005, 0.6245583437443105, 1.4427064139662673, 1.4518945850419493, -0.5575410606449861, -1.495030402923714]",True,193.5405443813977,0.05723857571125524,0.09990008012221595,4.142960037784134,0.034524666981534446,25.05745845233065,strict,False,"[0, 0, 1]",8,1.2916495550034597,"{'0': 133, '8': 15}",optimizer_failure,"[37, 42, 48, 49, 70, 91, 98, 101, 109, 113, 116, 121, 125, 133, 145]",True,0.5,0.5
